Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25
10,38.281143167565375,-0.039031948007735705,-0.1480917823919963,-0.04298742059856909,-0.35744952767780835,0.05618650210294355,-0.3297355929733074,0.14348910966548303,0.033402705878826766,-0.019105262597502705,0.12081607157870394,0.31552005430436003,-0.13342537780960023,0.1512671193690035,-0.20050656208712808,0.09540756359505899,0.02194369791907023,0.31579127937601514,0.03682816279486096,0.01960797069567419,0.17760734874675002,0.4897242155041732,0.2554245990916894,0.2057989734011635,-0.057200384686437705,0.08594051347268991,-0.13138752238730284
11,34.036239763390675,0.3257345861490412,-0.2865363507343299,0.09924575175649845,0.18999468341110398,-0.12101855086036457,-0.12504078730520415,-0.025465789867819753,-0.17917626199735787,0.26078293049414325,0.05585419650458851,-0.2866077205955445,0.25356694230717397,0.023011116974404427,0.03395956315922236,-0.08031264944699974,0.16178829316110493,-0.24623193641810448,-0.05857499584402592,0.26212144870196974,0.09762580834305215,0.17884490733484737,0.26063873487788236,0.013889598006666278,-0.1866427680090567,-0.1561460979765198,-0.3864054609601823
12,-13.54509030336032,0.24405498415527244,-0.23115952772278675,0.09293719751221036,-0.1598457027740576,0.12310272065505803,-0.30131345501460266,0.08104395593334192,0.2066889834076188,0.13063395954148327,0.1889603497132502,0.04775300944256053,-0.19649987262602386,-0.04684563802491242,-0.1557045277273523,-0.08251547480707944,-0.36189364636320087,-0.10596027378234615,0.06815061918317562,-0.01804271026954419,-0.01673945653337534,-0.273494867581079,0.07957635567535175,-0.5831824186407294,-0.01948685304271753,-0.0069973252336006184,0.03954488704488319
13,-9.343867979783012,0.19625989851513137,-0.286522385599202,0.08764590615150093,-0.11457617101337059,-0.05190148189968535,-0.057147557647143105,0.1752921831608401,-0.01591425579354509,0.03308840095399299,-0.34403436249429514,-0.18784755153180768,0.21558408591379738,-0.12637581480724894,-0.1139221871093964,0.5398785941152973,-0.017534369675774986,-0.008559748060491168,0.2719250828998428,0.042991109034527505,-0.07459043429200483,0.04622463102893247,-0.14715245964393472,0.048531053376491946,0.3847694901550924,0.1559558804690326,0.1405346641653837
14,-7.460499998999086,0.10133945989000309,0.21277415767568547,0.3754105192267775,-0.177839936282473,-0.135451746146532,0.05772922095919315,0.04143067710764758,-0.07843566673010664,-0.10246867344283739,0.018574916233568356,0.23358378343187705,0.2663652650876548,-0.029969828170405114,0.185532824545151,-0.1148666880085384,-0.03473345538533436,0.16061055529230098,-0.06325892962338601,0.46960846256637745,0.24309170784266113,-0.06305564173231769,0.17970169998839017,-0.09971576346017635,0.24399694727157295,-0.22424686514513914,0.3013545249366737
15,-5.8940396868692995,-0.2534174670829425,-0.1798351125535719,-0.0028944828109277124,0.0908138774877136,-0.13721459980473397,-0.3016657563505874,0.3057303118362234,0.25125999114983116,0.00558763726907115,-0.23943651291102408,0.09799793467040421,0.19968636061368814,-0.37480798302965684,-0.04539195337337543,-0.317958187316697,-0.044541538167594937,-0.034917838578641926,-0.1944568407238455,-0.0720617890583882,-0.3397262185926742,-0.02222619573763034,0.1355712473887083,0.21081353027649655,0.014804917071583297,-0.2081540713172231,0.09892344261813776
16,-0.9251988029941686,0.38144173159610956,0.08246519959017917,-0.37186928084709403,0.19233454220580656,-0.0414328830386432,-0.061888450326292206,0.2621300289509833,0.01933436898266027,0.1394356363819939,-0.2449819430680499,0.411546976877515,-0.1034785453001874,0.00727819775645444,0.2799406558117057,0.1365776727672063,0.03386849748528473,-0.07723033366312666,-0.31116524091862163,-0.07895258754387016,0.21681266426109636,0.08232699621530713,-0.21666154282737937,-0.10986420239133997,0.04786145249619355,-0.12369249391900154,-0.02493683126698721
17,3.953417678014901,0.06383229973649679,0.08999988608420806,0.01780577477756641,0.24284138042954942,0.18750449987882148,-0.12334788018639119,0.3685739115822463,-0.4852998518514146,-0.18119720684418023,0.11369828870900624,-0.22090517692605993,0.04113229484406992,-0.11602049445790259,-0.2752722471880853,0.00613831561024974,-0.1581418255438648,0.3397397718002635,-0.015767771666805416,-0.04545913402756948,0.08219872206085763,0.012983719033740146,-0.22759535715757123,-0.029952246040507145,-0.21137447125426873,-0.2494647773800396,0.10952758292786334
18,6.824992835214118,0.277930827321583,0.030236259132893566,-0.022419280513534333,0.1832053457492929,-0.057391586101639025,0.12054425587391243,-0.09686867713970568,0.04624819281441549,-0.5500073017744728,-0.16929074414321096,-0.00931659493038066,-0.23586090465008902,-0.13267216188725983,-0.3450651933695471,0.07570703200596608,0.16355960676121517,-0.15047747225744595,-0.21241498436471892,0.058714806755411596,-0.06673127141891372,0.11354130611630726,0.3901934378328842,-0.11478780664745451,-0.0596201298465836,0.12147099828603009,0.1734758563083477
19,29.319624181047796,-0.18371022370599144,-0.17931233020758577,-0.061597235783381644,-0.06223316477205592,-0.22575173181577546,-0.10608440538908363,-0.10407222036926986,-0.27742503129001383,-0.31030636137564016,-0.10432721987781288,-0.04686531147672201,-0.10850824478081635,0.23201093934640188,0.036463315998226886,-0.20722743013728445,-0.17267664912595884,-0.3348476225505697,0.14521443658668476,-0.2561469437482594,0.18160593991683927,0.2053087039269819,-0.05181988282551526,-0.09798468840733335,0.3515891212117521,-0.3425595319265388,-0.012300649433364145
20,26.145495076144723,-0.09253233761576284,0.03021391724198932,-0.4241918483867497,-0.10460773518685765,0.016927099760108175,-0.023216119046303167,0.18260066593836277,0.059644270706954355,-0.2397098004881234,0.0825722705612857,0.021015394471676052,0.3372404712977178,0.1939464764580548,0.21007713839239137,0.10256246410065631,0.1621030676232423,-0.09753212963834595,0.35222918223384486,0.15505097296818757,-0.25187110883938685,0.08801047634283819,0.08498491705162474,-0.29835816701826234,-0.31958829156653407,-0.09997620273742255,0.16657132455963986
21,23.602252186462017,0.03930235363605739,0.2217777946314534,-0.026692346714281123,0.17573316107077971,0.06068883504401058,-0.016328468980604992,0.38011115285948194,0.11038087160241244,-0.15085876872713974,0.35228016179697125,-0.08974882778125165,-0.08757723484825543,-0.14813105078906047,0.25508596562577956,0.1388514726591717,-0.24381960749938855,-0.26729770334014485,0.22736664446723936,-0.07139227516034351,0.1770701389373587,-0.10421041539363803,0.3272664558554807,0.31909065164906986,0.16422939047826302,0.1050810286826185,-0.10650722074675319
22,12.337375317146583,0.18990374883420205,0.33081846415460503,-0.29992034593223754,-0.2058433999471086,0.1898899176208629,-0.014366607887510926,-0.11437337828706157,-0.25116961799080983,0.15678739094020427,-0.3119642329985411,-0.10321766247259641,0.28297253304127296,-0.08919875004653303,-0.043210392061777875,-0.3178996274645998,-0.2512502922244493,0.05985666153281843,0.05165876249318791,-0.1837263714435086,-0.008170214525564653,0.05335991679932231,0.29951328327330184,-0.04277986251468029,0.11021297724449222,0.27479341624163367,-0.0313163155915577
23,19.901736501601114,-0.17849758986211556,0.05709238572914578,-0.08812408374256575,0.21023421297021197,-0.023648383642835252,0.0165785323712599,-0.03889759239944145,-0.2760059234915764,0.07608479069406157,0.06809511576461867,0.3506013457587692,-0.16287833724404302,-0.3746939471686967,-0.12730757880665297,-0.10018867943204007,-0.031497856174049745,-0.14006065304367823,0.2843150260694643,0.427106743345113,-0.18119530786346938,0.18424520308285697,-0.16353360758480875,-0.1452275660265766,0.15850436634353515,0.20131572507269568,-0.2091484669672463
24,17.325458257073638,0.14496567107599845,0.3238396136639755,-0.061125136822090774,-0.17341024779629632,-0.1591822438441178,-0.1702023086441266,0.04901989926265667,0.03235817909532991,0.13686961547502247,-0.008114987118501558,0.08755446609488603,-0.04181645660275847,-0.03758120865495497,-0.4283645186181022,-0.08016387441316583,0.46706508173838085,-0.1775863460196515,0.32480674559699363,-0.09119979845392784,0.151215811233499,-0.31885957423568895,-0.0590005957240847,0.14274346365008864,0.0036553805222213956,-0.2256154518809454,-0.013627586037124296
25,15.241448495964047,0.011630051369080904,-0.12448195866727872,-0.20102250113000886,0.2599794223206686,-0.4144412805714139,-0.19096102971800896,0.0678843560535656,-0.187531634174437,-0.01586791943767932,0.18293647646899863,0.06818352961845109,0.08330898227759621,0.409251680347637,-0.08921747679466406,-0.07188970505020806,0.03074664649205491,0.22838310698834585,-0.10958477513169985,0.05257205364900228,-0.1286762976123338,-0.35618720995140846,0.0979743486344226,0.039066989980483115,0.23386980172548702,0.35193297196982437,0.038248291353749304
